IDX,상호명,상권업종중분류명,시군구명,행정동명,도로명주소,경도,위도
243,로데오헤어샵,이/미용/건강,시흥시,정왕2동,경기도 시흥시 정왕대로118번길 34,126.7260354,37.34911385
244,고것참식품,분식,시흥시,정왕1동,경기도 시흥시 정왕대로 210,126.7368562,37.34593204
245,까까머리,이/미용/건강,시흥시,연성동,경기도 시흥시 시청로72번길 11-2,126.8005197,37.38149266
246,머리나라헤어샵,이/미용/건강,시흥시,장곡동,경기도 시흥시 장곡로53번길 11,126.7828902,37.3782129
247,개코호프,유흥주점,시흥시,군자동,경기도 시흥시 도일로124번길 3,126.7842606,37.34157203
248,터치가요주점,유흥주점,시흥시,정왕1동,경기도 시흥시 중심상가로 198,126.7367448,37.34382238
249,아방궁,무도/유흥/가무,시흥시,정왕1동,경기도 시흥시 중심상가3길 9,126.7371854,37.34514262
250,수제화,가방/신발/액세서리,시흥시,군자동,경기도 시흥시 도일로112번길 5-5,126.7841101,37.34110193
251,새누리기획,광고/인쇄,시흥시,은행동,경기도 시흥시 대은로 92,126.7986376,37.44492548
252,헤라헤어,이/미용/건강,시흥시,대야동,경기도 시흥시 대은로103번길 4,126.7985184,37.44672636
253,두리난청연구소,의약/의료품소매,시흥시,정왕1동,경기도 시흥시 정왕대로 220,126.7376751,37.34555332
254,미래에너지,철물/난방/건설자재소매,시흥시,대야동,경기도 시흥시 호현로133번길 8-3,126.7887453,37.45147421
255,현대문구와루,사무/문구/컴퓨터,시흥시,정왕3동,경기도 시흥시 옥구천서로373번길 8-1,126.7268611,37.35569141
256,LK어학원,학원-어학,시흥시,매화동,경기도 시흥시 매화2로 17-1,126.8127598,37.41656803
257,태국전통마사지,요가/단전/마사지,시흥시,정왕1동,경기도 시흥시 중심상가3길 16,126.7363001,37.34476374
258,명진회센타,일식/수산물,시흥시,월곶동,경기도 시흥시 월곶해안로 181,126.7397333,37.38782557
259,이불,가정/주방/인테리어,시흥시,정왕3동,경기도 시흥시 정왕대로 74,126.7248653,37.35357046
260,안골한우집,한식,시흥시,대야동,경기도 시흥시 안골길 7,126.8201202,37.44928672
261,일류가요광장,무도/유흥/가무,시흥시,정왕1동,경기도 시흥시 평안상가4길 16-5,126.749018,37.33736609
262,토종소머리국밥,한식,시흥시,월곶동,경기도 시흥시 월곶중앙로14번길 78,126.7407623,37.3931437
263,삼성영어,학원-어학,시흥시,정왕2동,경기도 시흥시 옥구천동로 404,126.731097,37.35685423
264,대성카공업,자동차/이륜차,시흥시,과림동,경기도 시흥시 금오로 450,126.8322155,37.44258592
265,운학,도서관/독서실,시흥시,대야동,경기도 시흥시 비둘기공원7길 53,126.7917333,37.44136805
266,개인택시매매상담소,자동차/자동차용품,시흥시,연성동,경기도 시흥시 새재로17번길 7,126.8016186,37.38126953
267,벨라헤어,이/미용/건강,시흥시,신천동,경기도 시흥시 시흥대로1073번길 23-1,126.7901555,37.43198104
268,맛짱분식,분식,시흥시,정왕본동,경기도 시흥시 정왕시장길 51,126.7485509,37.34579503
269,일모범이발관,이/미용/건강,시흥시,정왕2동,경기도 시흥시 중심상가로 145,126.7324723,37.34689432
270,미가왕족발,한식,시흥시,정왕본동,경기도 시흥시 군서로 61,126.745724,37.34679229
271,다소미허브다이어트,건강/미용식품,시흥시,정왕4동,경기도 시흥시 정왕신길로49번길 19,126.7273022,37.35965177
272,마노스제화,가방/신발/액세서리,시흥시,정왕1동,경기도 시흥시 중심상가로 193,126.7365433,37.3443969
273,본가뼈해장국,한식,시흥시,정왕1동,경기도 시흥시 중심상가3길 23,126.7360647,37.34399533
274,동보대중탕이용원,대중목욕탕/휴게,시흥시,목감동,경기도 시흥시 수인로 2331,126.8620963,37.38722824
275,줄리엣스포츠마사지,요가/단전/마사지,시흥시,정왕1동,경기도 시흥시 중심상가로 193,126.7365433,37.3443969
276,더이룸,학원-보습교습입시,시흥시,정왕3동,경기도 시흥시 정왕대로 56,126.7230096,37.35450555
277,원조남원추어탕2,한식,시흥시,신현동,경기도 시흥시 시흥대로 927,126.7889966,37.41904815
278,단골밥상,한식,시흥시,정왕1동,경기도 시흥시 봉우재로23번안길 17-5,126.7406821,37.34593679
279,중국정통마사지,요가/단전/마사지,시흥시,정왕2동,경기도 시흥시 서촌상가4길 10,126.7322825,37.34542357
280,카케어멀티샵,자동차/이륜차,시흥시,정왕2동,경기도 시흥시 서촌상가4길 17,126.7310831,37.34560894
281,꼬꼬랜드,닭/오리요리,시흥시,장곡동,경기도 시흥시 장곡로 71,126.7808505,37.37936326
282,중앙열쇠도장,철물/난방/건설자재소매,시흥시,정왕1동,경기도 시흥시 중심상가4길 24,126.7372809,37.3434857
283,골드피부카페,이/미용/건강,시흥시,정왕2동,경기도 시흥시 중심상가로 155,126.7333158,37.34639877
284,누나네아구찜,일식/수산물,시흥시,정왕2동,경기도 시흥시 서촌상가2길 10,126.7335609,37.34725739
285,토마토,패스트푸드,시흥시,정왕1동,경기도 시흥시 중심상가3길 23,126.7360647,37.34399533
286,프린트월드,광고/인쇄,시흥시,정왕1동,경기도 시흥시 공단1대로 244,126.7284351,37.3353175
287,유정선스피치,학원-창업취업취미,시흥시,대야동,경기도 시흥시 은행로167번길 7,126.7978642,37.44523298
288,무영쌈밥,한식,시흥시,정왕1동,경기도 시흥시 중심상가2길 12-8,126.7359089,37.34521009
289,상하이전통마사지,요가/단전/마사지,시흥시,정왕1동,경기도 시흥시 평안상가4길 22,126.7495802,37.33748917
290,전자담배멀티샵,건강/미용식품,시흥시,정왕2동,경기도 시흥시 중심상가로 161,126.7338972,37.34605358
291,중고타이어,자동차/자동차용품,시흥시,과림동,경기도 시흥시 금오로 493,126.831223,37.4460902
292,산천초목,한식,시흥시,신현동,경기도 시흥시 새우개2길 13,126.775046,37.40231612
293,빵엔도너츠,패스트푸드,시흥시,능곡동,경기도 시흥시 승지로 54,126.8103415,37.36874281
294,쉐보레,자동차/자동차용품,시흥시,정왕2동,경기도 시흥시 서촌상가2길 38,126.7315163,37.34535228
295,참조은모텔,모텔/여관/여인숙,시흥시,정왕3동,경기도 시흥시 오이도로135번길 45,126.6880601,37.34434669
296,노블마사지,요가/단전/마사지,시흥시,정왕2동,경기도 시흥시 서촌상가2길 15,126.733403,37.34657991
297,베레타사격장,스포츠/운동,시흥시,정왕1동,경기도 시흥시 중심상가3길 29,126.7358099,37.34371328
298,아리따움,화장품소매,시흥시,정왕1동,경기도 시흥시 중심상가로 200,126.7369276,37.34368917
299,백송유흥주점,유흥주점,시흥시,연성동,경기도 시흥시 연성로13번길 3,126.8047476,37.39043789
300,우리정육청과,음/식료품소매,시흥시,은행동,경기도 시흥시 은행로149번길 6,126.7990091,37.44430753
301,춘하추동보신탕,별식/퓨전요리,시흥시,정왕1동,경기도 시흥시 중심상가로 180,126.7352172,37.34473414
302,비타민,건강/미용식품,시흥시,정왕1동,경기도 시흥시 중심상가3길 16,126.7363001,37.34476374
303,초이스포차,유흥주점,시흥시,정왕2동,경기도 시흥시 정왕대로 174,126.7334779,37.34816657
304,무조건구천구백,종합소매점,시흥시,신천동,경기도 시흥시 수인로3409번길 44,126.7795364,37.43811611
305,하이얀마사지,요가/단전/마사지,시흥시,정왕3동,경기도 시흥시 중심상가로 39,126.722891,37.35284634
306,진영설비,주택수리,시흥시,연성동,경기도 시흥시 하중로 213,126.8057269,37.3927725
307,오토코,일식/수산물,시흥시,정왕3동,경기도 시흥시 옥구상가2길 15-1,126.723389,37.35276161
308,꽃보다소,한식,시흥시,정왕3동,경기도 시흥시 중심상가로 39,126.722891,37.35284634
309,향기어린이집,유아교육,시흥시,정왕4동,경기도 시흥시 함송로 63,126.7341342,37.36150917
310,성진전자부품,자동차/자동차용품,시흥시,과림동,경기도 시흥시 금오로248번길 43,126.8406749,37.42678369
311,토종한우촌,음/식료품소매,시흥시,군자동,경기도 시흥시 도일로 113,126.7835527,37.34068171
312,꿈이자라는음악학원,학원기타,시흥시,월곶동,경기도 시흥시 월곶해안로 87,126.7356547,37.39063835
313,천사,의복의류,시흥시,정왕2동,경기도 시흥시 정왕대로117번길 9,126.7295504,37.35284597
314,토델푸드테크,종합소매점,시흥시,신현동,경기도 시흥시 미산로 174,126.78999,37.41979718
315,미인나라,화장품소매,시흥시,정왕4동,경기도 시흥시 정왕신길로49번길 39,126.7285993,37.36105334
316,스포츠사랑,가방/신발/액세서리,시흥시,대야동,경기도 시흥시 비둘기공원7길 45,126.7921072,37.44201162
317,코펙스,자동차/자동차용품,시흥시,대야동,경기도 시흥시 계수로 123,126.8117921,37.45134777
318,더드림인테리어,가정/주방/인테리어,시흥시,정왕3동,경기도 시흥시 정왕대로53번길 29,126.7247415,37.35755177
319,코사마트,종합소매점,시흥시,능곡동,경기도 시흥시 승지로 89,126.8105088,37.37173601
320,영광코킹,주택수리,시흥시,연성동,경기도 시흥시 하중로133번길 19,126.801076,37.3990328
321,싸이클론,종합소매점,시흥시,정왕2동,경기도 시흥시 정왕대로143번길 8,126.7323033,37.3509022
322,골든플레인,부동산중개,시흥시,정왕2동,경기도 시흥시 역전로301번길 10-34,126.7380728,37.35213526
323,현대할인마트,종합소매점,시흥시,정왕본동,경기도 시흥시 봉우재로51번길 4-1,126.7451838,37.34738126
324,일품쌀전문점,음/식료품소매,시흥시,신현동,경기도 시흥시 미산로82번길 23,126.79516,37.4221747
325,셋트마법사스파크,이/미용/건강,시흥시,과림동,경기도 시흥시 금오로309번길 61,126.8283621,37.42952763
326,한솔레져,운동/경기용품소매,시흥시,정왕4동,경기도 시흥시 함송로14번길 5-4,126.729213,37.36348376
327,목감노래연습장,무도/유흥/가무,시흥시,목감동,경기도 시흥시 동서로 1107,126.8603818,37.38784247
328,장곡선지해장국,한식,시흥시,장곡동,경기도 시흥시 인선길 46,126.7832283,37.37755861
329,에덴,운동/경기용품소매,시흥시,매화동,경기도 시흥시 매화2로 20,126.8132658,37.41671728
330,농원가을사랑,음/식료품소매,시흥시,신천동,경기도 시흥시 수인로3442번길 18-5,126.7757616,37.44439338
331,신바람노래방,무도/유흥/가무,시흥시,정왕2동,경기도 시흥시 중심상가로 72,126.7257505,37.35061554
332,포시즌보일러,철물/난방/건설자재소매,시흥시,장곡동,경기도 시흥시 진말로 36,126.7861932,37.38064365
333,미르건축,부동산중개,시흥시,은행동,경기도 시흥시 수인로 3007,126.814415,37.42408138
334,인성사,자동차/이륜차,시흥시,군자동,경기도 시흥시 군자로335번길 11,126.7725021,37.35814718
335,해피마트24시,종합소매점,시흥시,능곡동,경기도 시흥시 능곡로 120,126.8166188,37.36585032
336,능곡세탁,세탁/가사서비스,시흥시,능곡동,경기도 시흥시 승지로 89,126.8105088,37.37173601
337,열공공부방,학원-보습교습입시,시흥시,정왕2동,경기도 시흥시 중심상가로 77,126.725971,37.35092427
338,해법수학,학원-보습교습입시,시흥시,정왕2동,경기도 시흥시 역전로 353,126.7359537,37.35600518
339,진명스프링체어,가구소매,시흥시,과림동,경기도 시흥시 금오로 416-40,126.8366853,37.4407378
340,용소하우스,기타판매업,시흥시,정왕2동,경기도 시흥시 정왕대로 184,126.7344039,37.34746465
341,경인공업사,개인/가정용품수리,시흥시,매화동,경기도 시흥시 매화1로47번길 25,126.8075012,37.41407325
342,광명뷰티,이/미용/건강,시흥시,매화동,경기도 시흥시 매화2로 20,126.8132658,37.41671728
343,다일종합개발,인력/고용/용역알선,시흥시,정왕본동,경기도 시흥시 다솜마을2길 23,126.7424022,37.35039728
344,수나이불,가정/주방/인테리어,시흥시,연성동,경기도 시흥시 하중로133번길 19,126.801076,37.3990328
345,KT,부동산중개,시흥시,군자동,경기도 시흥시 군자로259번길 3,126.7706354,37.36324579
346,장현골프클럽,운동/경기용품소매,시흥시,연성동,경기도 시흥시 시청로 59,126.8005049,37.37959128
347,클라라,의복의류,시흥시,군자동,경기도 시흥시 도일로135번길 42,126.7828852,37.34567572
348,팔일오인터넷게임방,경마/경륜/성인오락,시흥시,정왕본동,경기도 시흥시 군서로42번길 9,126.7481214,37.34651133
349,럭키산업개발,분양,시흥시,능곡동,경기도 시흥시 시흥대로268번길 75,126.8161552,37.36302537
350,씨즌아이피씨방,PC/오락/당구/볼링등,시흥시,정왕4동,경기도 시흥시 함송로14번길 5-8,126.7296571,37.36325426
351,대진거시원,도서관/독서실,시흥시,정왕본동,경기도 시흥시 역전로302번길 7,126.7391796,37.35276879
352,장판벽지할인매장,가정/주방/인테리어,시흥시,정왕본동,경기도 시흥시 다솜마을2길 9-1,126.7408784,37.35039909
353,한미무도학원,학원기타,시흥시,정왕2동,경기도 시흥시 서촌상가2길 12,126.7333954,37.34703036
354,에덴고시텔,도서관/독서실,시흥시,정왕2동,경기도 시흥시 서촌상가4길 16-8,126.7324188,37.34604676
355,단연철학관,개인서비스,시흥시,정왕1동,경기도 시흥시 중심상가3길 16,126.7363001,37.34476374
356,에버탑입시학원,학원-보습교습입시,시흥시,정왕4동,경기도 시흥시 함송로 23,126.7310076,37.36350303
357,구제매니아,의복의류,시흥시,정왕2동,경기도 시흥시 역전로313번길 2,126.7375869,37.35284191
358,고기한판,한식,시흥시,정왕4동,경기도 시흥시 함송로 15,126.7302763,37.3640268
359,비제이네일하우스,이/미용/건강,시흥시,정왕2동,경기도 시흥시 서촌상가2길 10,126.7335609,37.34725739
360,평화공인중개사,부동산중개,시흥시,정왕2동,경기도 시흥시 역전로313번길 11,126.7371355,37.3521613
361,배꼽노래광장,유흥주점,시흥시,정왕1동,경기도 시흥시 중심상가3길 22,126.7358105,37.34435303
